region,quantile,Year,Estimate,Std..Error,P_value,upper,lower,cv,mk_pvalue,sens_slope,mk_symbol,regional_mean_CV
h. Great Plains,50,1992,1.75319576188265,0.1064,0,1.9618,1.5446,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1997,1.82218678792061,0.091,0,2.0005,1.6438,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2001,1.50317349133248,0.0861,0,1.6719,1.3345,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1987,1.83355121751109,0.0889,0,2.0078,1.6593,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1998,1.68229219695165,0.0931,0,1.8648,1.4998,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1988,1.45187938060516,0.1076,0,1.6627,1.241,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1999,1.73586947715513,0.089,0,1.9102,1.5615,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1994,1.52500918791927,0.0942,0,1.7097,1.3403,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1990,1.12444041454753,0.0857,0,1.2924,0.9565,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1982,1.31061438507156,0.1188,0,1.5434,1.0778,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1993,2.00457451670311,0.0909,0,2.1828,1.8263,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2020,1.53803663207123,0.1104,0,1.7545,1.3216,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2007,1.07958876160832,0.0858,0,1.2477,0.9115,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2000,1.42491423919462,0.1125,0,1.6453,1.2045,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1984,1.25848121373713,0.1086,0,1.4714,1.0456,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2015,0.702844137636192,0.0875,0,0.8743,0.5313,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2005,1.34032282345447,0.1064,0,1.5489,1.1317,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2010,1.50390138744591,0.0954,0,1.6909,1.3169,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1983,1.13612388222562,0.0916,0,1.3158,0.9565,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1985,1.17273864533667,0.0922,0,1.3535,0.992,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2017,1.08424480857765,0.0824,0,1.2458,0.9227,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2006,0.253852828088206,0.1098,0.0208,0.4691,0.0386,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2011,1.0600188213021,0.1491,0,1.3522,0.7679,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1986,1.23886025220692,0.0934,0,1.422,1.0557,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2019,1.89104730082571,0.0856,0,2.0588,1.7233,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2013,0.196607468847629,0.1113,0.0772,0.4147,-0.0214,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2003,1.10641143668128,0.0879,0,1.2787,0.9341,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,1989,1.11960908034703,0.1207,0,1.3562,0.883,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2012,0.350841471080674,0.1071,0.0011,0.5608,0.1409,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2018,0.756515436670881,0.0721,0,0.8978,0.6152,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2014,0.854996969434154,0.1194,0,1.089,0.621,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2004,1.14129456317002,0.1016,0,1.3403,0.9422,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2009,1.24253099389525,0.0983,0,1.4353,1.0498,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,50,2016,1.23830017738162,0.1039,0,1.442,1.0346,Q50: 33%,0.066,-0.37,Q50: =,29.67
h. Great Plains,90,2019,2.34105833382692,0.1025,0,2.5419,2.1402,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2016,1.68932023864607,0.1039,0,1.8929,1.4857,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2018,1.30440596700119,0.1127,0,1.5254,1.0834,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2020,2.05525353682564,0.1415,0,2.3326,1.7779,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2015,1.96155671039847,0.1242,0,2.205,1.7182,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2011,1.42038266901271,0.1692,0,1.7521,1.0887,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2014,1.07502559047533,0.1529,0,1.3747,0.7753,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2006,0.367020989168149,0.1507,0.0149,0.6624,0.0717,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2002,1.74607592782328,0.1366,0,2.0139,1.4783,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2012,0.798707265002378,0.131,0,1.0556,0.5419,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2003,1.53676445881823,0.1054,0,1.7434,1.3301,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2013,0.718564303204933,0.1476,0,1.0078,0.4294,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2008,2.01580636429637,0.1304,0,2.2713,1.7603,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2007,2.06548921189649,0.1027,0,2.2667,1.8642,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1994,2.05704227787844,0.1339,0,2.3194,1.7947,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1996,1.84321452957367,0.1275,0,2.0932,1.5933,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2017,1.631127492936,0.1037,0,1.8344,1.4279,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1993,2.57232003568591,0.1216,0,2.8107,2.334,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1987,2.48010873988054,0.1065,0,2.6888,2.2714,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1999,2.26991772015066,0.097,0,2.46,2.0799,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1992,2.19251168222942,0.1142,0,2.4164,1.9686,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1995,2.22394735062076,0.1065,0,2.4328,2.0151,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2009,1.69623367391219,0.1354,0,1.9617,1.4308,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1984,2.08086564891376,0.1918,0,2.4567,1.705,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1997,2.38707826078069,0.1207,0,2.6237,2.1505,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1988,1.99649539776203,0.1844,0,2.3579,1.6351,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1998,2.46240724658665,0.1309,0,2.719,2.2058,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1983,1.97897783171159,0.158,0,2.2886,1.6694,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1986,1.70400085862516,0.119,0,1.9372,1.4708,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2001,2.1771588945334,0.1154,0,2.4033,1.951,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1990,2.04834744046987,0.1589,0,2.3599,1.7368,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2010,1.98639881363726,0.1149,0,2.2116,1.7612,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2005,1.72532868005415,0.1245,0,1.9694,1.4812,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1989,1.91480870685263,0.1665,0,2.2411,1.5885,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1982,2.09675204026516,0.1239,0,2.3397,1.8538,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1991,1.49570756269393,0.1201,0,1.731,1.2604,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,1985,1.54792486890511,0.1238,0,1.7907,1.3052,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2004,1.65967109336439,0.1257,0,1.9061,1.4133,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
h. Great Plains,90,2000,1.93487074269273,0.1977,0,2.3224,1.5473,Q90: 26%,0.033,-0.52,Q90: ↓,29.67
i. Desert,10,2003,0.751202490664389,0.2166,5e-04,1.1757,0.3267,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1997,0.810801926284344,0.2907,0.0053,1.3806,0.241,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2011,0.93591074588584,0.309,0.0025,1.5416,0.3303,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2002,0.489360670532695,0.1757,0.0054,0.8338,0.1449,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1990,0.368257472076043,0.2058,0.0736,0.7716,-0.0351,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2016,0.455731050538726,0.2433,0.061,0.9325,-0.0211,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2001,0.658881541618086,0.2894,0.0228,1.2262,0.0916,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2006,0.305034482800498,0.3581,0.3943,1.0069,-0.3968,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2008,0.916502775315857,0.2814,0.0011,1.4681,0.3649,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2017,1.01547680515304,0.3108,0.0011,1.6247,0.4063,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2012,0.683255810649112,0.1732,1e-04,1.0228,0.3437,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1991,1.28708269965572,0.4058,0.0015,2.0824,0.4918,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2009,0.958924212580915,0.3109,0.002,1.5683,0.3495,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2018,0.631762246504371,0.4373,0.1485,1.4888,-0.2253,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1995,1.08110578197914,0.3589,0.0026,1.7846,0.3776,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1984,1.51818105234789,0.4718,0.0013,2.4429,0.5934,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2005,0.850894646421333,0.3058,0.0054,1.4503,0.2514,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2013,0.493997924205954,0.2821,0.0799,1.0469,-0.0589,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2007,0.950355371836605,0.2497,1e-04,1.4397,0.461,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1988,1.24804489049776,0.3083,1e-04,1.8524,0.6437,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1982,1.01543852451849,0.3586,0.0046,1.7184,0.3125,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1985,1.42033359319621,0.3267,0,2.0606,0.7801,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2015,0.888468711595206,0.2604,6e-04,1.3989,0.3781,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2004,0.48663343263848,0.3209,0.1294,1.1156,-0.1423,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1996,0.301906535446945,0.131,0.0212,0.5587,0.0451,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1992,0.920525426683764,0.2613,4e-04,1.4327,0.4084,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1987,1.11697771373,0.2676,0,1.6415,0.5925,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1994,0.879586458701249,0.3449,0.0108,1.5556,0.2036,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1993,1.1040626004913,0.383,0.0039,1.8548,0.3533,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1989,0.322418227402503,0.201,0.1088,0.7165,-0.0716,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1983,0.752863483868326,0.2701,0.0053,1.2823,0.2234,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2000,0.228755672188409,0.1986,0.2494,0.618,-0.1605,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2014,0.163023090792704,0.2957,0.5814,0.7426,-0.4165,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1998,0.815487843311533,0.2381,6e-04,1.2822,0.3488,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1986,1.38611374208584,0.3131,0,1.9999,0.7723,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2010,0.616253082388651,0.2219,0.0055,1.0511,0.1814,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,1999,0.496827439362597,0.1781,0.0053,0.846,0.1477,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2020,0.71006759701579,0.5009,0.1563,1.6918,-0.2717,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,10,2019,0.320903465692841,0.2846,0.2595,0.8787,-0.2369,Q10: 45%,0.012,-0.6,Q10: ↓,57.33
i. Desert,50,2008,0.941644842365818,0.1948,0,1.3234,0.5599,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2013,0.427693840450074,0.1713,0.0125,0.7634,0.0919,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2016,0.868680523434958,0.2355,2e-04,1.3304,0.407,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2004,0.137097572256417,0.2295,0.5503,0.5869,-0.3128,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2000,0.293203935237035,0.2015,0.1456,0.6881,-0.1017,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2017,0.875217895737055,0.1821,0,1.2322,0.5182,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2007,0.570926838484161,0.1301,0,0.8259,0.316,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2003,0.530798803054723,0.1483,3e-04,0.8214,0.2402,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1995,1.11169575590167,0.2161,0,1.5352,0.6881,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2012,0.51582122059547,0.1422,3e-04,0.7945,0.2371,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2009,0.718177916445152,0.1681,0,1.0476,0.3888,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1998,0.507450931309479,0.1404,3e-04,0.7827,0.2322,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1985,1.38391425172906,0.2226,0,1.8202,0.9477,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1999,0.104856935703727,0.0947,0.2684,0.2906,-0.0808,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1996,0.125267544030054,0.1073,0.2432,0.3356,-0.0851,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2005,0.799056359416648,0.1623,0,1.1171,0.481,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2010,0.38152033788443,0.1522,0.0122,0.6799,0.0831,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1991,1.06214306333064,0.2068,0,1.4675,0.6568,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1992,1.05718715426812,0.1589,0,1.3686,0.7458,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2001,0.786739296811945,0.1377,0,1.0566,0.5169,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1982,0.59776318802521,0.1903,0.0017,0.9707,0.2248,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2014,0.293188055961648,0.2197,0.1821,0.7239,-0.1375,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2019,0.400008208028305,0.1911,0.0363,0.7745,0.0255,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1988,0.939121600854611,0.1822,0,1.2963,0.582,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1997,0.862036532308441,0.1843,0,1.2233,0.5008,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1990,-0.0623818877849244,0.2096,0.766,0.3485,-0.4733,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1987,1.21970080449907,0.2038,0,1.6191,0.8203,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2018,0.301002586729768,0.1975,0.1275,0.6881,-0.0861,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1994,0.602047040047861,0.2215,0.0066,1.0361,0.168,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2006,-0.0755242823655011,0.1785,0.6722,0.2743,-0.4253,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2015,0.620747907291252,0.2014,0.0021,1.0156,0.2259,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1983,0.970635747414123,0.1404,0,1.2459,0.6954,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1984,1.19027960972109,0.2121,0,1.6059,0.7747,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1989,0.286657092912554,0.1885,0.1284,0.6562,-0.0829,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1986,1.01910780109424,0.1768,0,1.3655,0.6727,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2011,0.425569718805323,0.2375,0.0731,0.891,-0.0399,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2020,0.628723153357992,0.3183,0.0483,1.2526,0.0048,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,1993,1.04923615622869,0.2286,0,1.4973,0.6012,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,50,2002,0.356808702201396,0.1085,0.001,0.5696,0.1441,Q50: 58%,0.01,-0.58,Q50: ↓,57.33
i. Desert,90,2013,0.801243963524194,0.2585,0.0019,1.308,0.2945,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2010,2.23505575030543,0.3629,0,2.9463,1.5238,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2019,1.66614301612619,0.3451,0,2.3426,0.9897,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2012,0.42473883670018,0.2084,0.0416,0.8333,0.0162,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1982,1.58252099602894,0.2385,0,2.0499,1.1151,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2005,1.70415432490696,0.211,0,2.1177,1.2907,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2011,0.767175875669318,0.4631,0.0976,1.6748,-0.1405,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2016,0.959613114230419,0.2703,4e-04,1.4894,0.4298,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1985,2.08520304878531,0.2959,0,2.6651,1.5053,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2007,0.461110268578502,0.1748,0.0083,0.8037,0.1185,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2002,0.36946647800371,0.1004,2e-04,0.5662,0.1727,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1984,1.13069440983604,0.2405,0,1.602,0.6594,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1988,1.31808399737243,0.2039,0,1.7177,0.9184,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2004,0.2778880794021,0.3781,0.4624,1.0189,-0.4632,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2001,1.23472073746666,0.2115,0,1.6493,0.8202,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2009,0.9480482690569,0.329,0.004,1.593,0.3031,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1995,1.87691021109337,0.2719,0,2.4099,1.3439,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1998,2.24750746813648,0.2303,0,2.6989,1.7961,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2006,1.02813481786528,0.2979,6e-04,1.612,0.4443,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2017,2.51937335939601,0.3598,0,3.2246,1.8141,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1992,1.7123142027749,0.1569,0,2.0198,1.4048,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1987,1.6629488356504,0.2874,0,2.2263,1.0996,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2003,1.05525067683871,0.3053,5e-04,1.6537,0.4568,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1996,-0.066228705638166,0.1556,0.6704,0.2388,-0.3712,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1986,1.20765662435598,0.238,0,1.6741,0.7412,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1997,1.38950147810079,0.2337,0,1.8475,0.9315,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2018,0.587718087429682,0.3095,0.0576,1.1943,-0.0189,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2008,1.72587683701492,0.3201,0,2.3533,1.0984,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1991,1.79707795763806,0.2986,0,2.3824,1.2118,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2000,0.420118271236214,0.2377,0.0772,0.8861,-0.0459,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1994,0.781504714908751,0.2671,0.0034,1.3049,0.2581,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1999,-0.0875430163357243,0.1562,0.5752,0.2187,-0.3937,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2015,0.13902059461043,0.2235,0.5338,0.577,-0.299,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1990,-0.406430887494331,0.2312,0.0787,0.0467,-0.8596,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2014,0.107414461485492,0.2901,0.7112,0.676,-0.4612,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1993,2.4888950023166,0.3146,0,3.1054,1.8724,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1989,0.172396614998676,0.2695,0.5223,0.7006,-0.3558,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,2020,1.26710767593676,0.5489,0.021,2.3429,0.1913,Q90: 69%,0.303,-0.56,Q90: =,57.33
i. Desert,90,1983,2.02183589723534,0.1675,0,2.3502,1.6934,Q90: 69%,0.303,-0.56,Q90: =,57.33
